Aviz_1,Aviz_2,Aviz_3,Aviz_4,Aviz_5,Aviz_6,Aviz_7,Aviz_8,Aviz_9,Aviz_10,Aviz_11,Aviz_12,Aviz_13,Aviz_14,Aviz_15,Aviz_16,Aviz_17,Aviz_18,Aviz_19,Aviz_20,Aviz_21,Aviz_22,Aviz_23,Aviz_24,Aviz_25,Aviz_26,Aviz_27,Aviz_28,Aviz_29,Aviz_30,Aviz_31,Aviz_32,Aviz_33,Aviz_34,Aviz_35,Aviz_36,Aviz_37,Aviz_38,Aviz_39,Aviz_40,Aviz_41,Aviz_42,Aviz_43,Aviz_44,Aviz_45,Aviz_46,Aviz_47,Aviz_48,Aviz_49,Aviz_50,Aviz_51,Aviz_52,Aviz_53,Aviz_54,Aviz_55,Aviz_56,Aviz_57,Aviz_58,Aviz_59,Aviz_60,Aviz_61,Aviz_62,Aviz_63,Aviz_64,Aviz_65,Aviz_66,Aviz_67,Aviz_68,Aviz_69,Aviz_70,Aviz_71,Aviz_72,Aviz_73,Aviz_74,Aviz_75,Aviz_76,Aviz_77,Aviz_78,Aviz_79,Aviz_80,Aviz_81,Aviz_82,Aviz_83,Aviz_84,Aviz_85,Aviz_86,Aviz_87,Aviz_88,Aviz_89,Aviz_90,Aviz_91,Aviz_92,Aviz_93,Aviz_94,Aviz_95,Aviz_96,Aviz_97,Aviz_98,Aviz_99,Aviz_100,Aviz_101,Aviz_102,Aviz_103,Aviz_104,Aviz_105,Aviz_106,Aviz_107,Aviz_108,Aviz_109,Aviz_110,Aviz_111,Aviz_112,Aviz_113,Aviz_114,Aviz_115,Aviz_116,Aviz_117,Aviz_118,Aviz_119,Aviz_120,Aviz_121,Aviz_122,Aviz_123,Aviz_124,Aviz_125,Aviz_126,Aviz_127,Aviz_128,Aviz_129,Aviz_130,Aviz_131,Aviz_132,Aviz_133,Aviz_134,Aviz_135,Aviz_136,Aviz_137,Aviz_138,Aviz_139,Aviz_140,Aviz_141,Aviz_142,Aviz_143,Aviz_144,Aviz_145,Aviz_146,Aviz_147,Aviz_148,Aviz_149,Aviz_150,Aviz_151,Aviz_152,Aviz_153,Aviz_154,Aviz_155,Aviz_156,Aviz_157,Aviz_158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94440863837179,4.28943286385079,0,4.65273935768551,0,0,0,0,4.71479063859809,4.97836314708388,4.01990519980461,0,0,4.79950596346507,0,0,4.44737512431445,0,4.57676737184289,4.8493579816613,5.04072098360119,0,0,0,0,0,0,3.88592633980143,3.87685264760134,4.75319991419942,0,0,4.37062410084154,0,0,0,0,4.48191536510837,0,0,3.90789483541628,0,4.37874301881302,0,3.98645821273731,0,4.21245396104028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81551133736276,4.59487851139464,4.57232548784148,0,0,0,0,0,0,4.52443507053505,4.72213189074753,0,4.63669847310262,0,0,0,0,4.31092685537169,4.18892848376085,4.7039874112122,0,0,0,0,0,0,4.47659978839897,4.02395170742339,3.83550032786732,0,0,0,0,4.3544349980319,0,0,0,0,0,4.02534683450983,4.33935204904559,0,0,0,0,0,0,3.99860802931509,3.88121341625502,0,3.98036702618478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79267178914157,0,0,4.48505386006069,0,0,0,0,4.58723938172999,0,0,4.79950596346507,0,0,3.87995558512275,4.59454723332785,0,0,4.50789633202987,5.04060234011407,4.44932409309873,0,0,4.29525913648168,0,0,4.34214622363347,0,3.83244504117411,4.71603674961781,0,0,4.09447112864165,0,0,0,0,4.08724886779566,0,0,0,0,3.94041686468167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48863531108213,0,0,0,0,0,4.52443507053505,3.87995558512275,0,4.8002701848037,0,3.73086299204649,0,4.44734411767595,0,0,4.27286227558891,4.74916409192876,4.45990489411998,0,0,0,0,4.26500660566059,0,4.21769446020538,4.16722869417599,3.67449371729635,0,0,0,0,4.10917342142547,0,0,0,0,0,3.91740046795525,4.25633281842567,0,0,0,0,0,0,4.05034108183408,3.98574074105007,3.74012573696573,4.04481404752864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.28445329401085,4.12991535750442,0,0,0,4.16241503610645,0,0,4.10178143132797,4.73946949387049,0,0,0,0,0,4.97088592228681,4.18449268852842,0,4.65910767919981,4.99176196566836,4.71909086663274,4.9038601763563,0,0,0,4.72213189074753,4.59454723332785,4.8002701848037,0,0,4.57196490853884,0,5.29281409132576,0,0,0,4.7770496417353,4.99224414404677,0,0,0,0,5.04565541936359,0,5.08814672435355,4.24107308075299,0,0,0,0,4.21359743674736,4.52117732540837,4.30109513495094,0,0,0,4.0234170898411,4.30781682666243,4.85574321077474,4.23540218015803,0,0,0,0,0,4.54667835930236,4.56048051938048,4.29981226549572,4.53322535214212,0,4.13858687065358,3.98806820339264,4.03722723458227,0,3.9977357765979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11038766587509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18641948915548,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83140260856939,0,0,0,0,0,0,4.34258057738163,4.87628713737373,5.19875053267508,4.44737512431445,0,0,0,0,0,0,0,4.35757278405168,4.84797345626457,5.19365600545071,0,0,0,4.18466304462968,0,4.75070891083753,0,0,4.57305735690045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22850301665926,0,0,4.70541037324621,0,0,0,0,0,4.56407397897715,5.02837195201039,0,4.1475217435376,0,0,0,4.68484536164441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87198135384337,4.03096384237828,4.68622501398386,0,0,0,0,4.63669847310262,0,3.73086299204649,4.57196490853884,0,0,0,0,0,0,3.92381372109119,3.73183042028816,4.92371537131745,0,0,0,0,0,0,4.84026923803762,0,3.76537048029165,0,0,0,0,4.38201704257487,0,0,0,0,0,3.96435392929219,4.25753458598068,0,0,0,0,0,0,3.91949648786306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57676737184289,0,4.50789633202987,0,0,0,0,0,4.59924971901707,4.87247094934937,0,0,0,0,0,4.3505581179417,0,4.52163488349066,4.50182579327235,0,0,0,0,4.29556709996248,0,0,4.32522822787085,0,0,3.74382322160375,0,3.83454785768095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.12332886692635,0,0,0,4.54943243709754,0,0,0,0,0,4.6996990068748,4.47642582705801,0,4.16423385469261,4.20186121627726,0,4.99536312699296,0,0,4.8493579816613,0,5.04060234011407,4.44734411767595,5.29281409132576,4.35757278405168,0,4.59924971901707,0,4.94189388060947,4.2498096094018,0,4.76393686815625,4.44703392947485,0,4.68522206533462,4.35787769922987,0,5.48572284574227,4.49616827417498,4.95269559958692,4.51609887705235,0,0,0,0,4.75842739146148,0,4.41227570193583,0,4.19542914245706,4.30137729234935,0,4.17073096933786,4.60965842826303,4.59887801320748,0,4.26885867499414,0,0,0,4.54041707579318,4.52343428674644,4.52527809662657,4.41652401426865,0,4.46351972340049,0,4.25760658639231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12616388880584,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91270020819086,0,0,0,0,4.22569687165065,4.69311111546214,0,5.04072098360119,0,4.44932409309873,0,0,4.84797345626457,0,4.87247094934937,4.94189388060947,0,4.17029105862539,0,0,0,0,0,5.12525674086145,4.83785347897607,4.90998903809696,4.56135186591029,0,4.26543106682671,0,4.03470865134107,0,0,5.06861252274128,0,0,4.28874093879429,0,4.39157019541822,0,4.04520558603506,0,4.44588430291691,0,0,3.9411137270371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62766279609375,0,0,0,0,0,5.19365600545071,0,0,4.2498096094018,4.17029105862539,0,0,0,0,4.83087724711041,0,4.71466499286254,0,0,5.13760410692608,0,0,0,0,4.75048525243288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06896466594445,0,0,0,0,0,4.41200669524106,4.79959553642236,0,4.28976727095278,0,0,0,4.84039469141012,0,0,0,0,4.3038869217251,0,0,0,4.51462743241134,0,0,0,0,0,0,4.13792351204042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31092685537169,0,4.27286227558891,0,0,3.92381372109119,0,0,0,0,0,4.48492591104959,4.66279559477728,0,0,0,0,0,0,0,4.41185530571895,4.64035222259514,0,0,0,0,4.3626144018194,0,0,0,0,0,4.18743610977371,4.05161552300499,0,0,0,0,0,0,3.99002789877029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89353984356466,0,0,0,0,0,4.18892848376085,4.29525913648168,4.74916409192876,4.7770496417353,0,3.73183042028816,0,4.76393686815625,0,0,4.48492591104959,0,4.59576068614831,0,4.39936216351167,0,0,4.8066479455016,0,4.13668886567226,4.92479599579791,4.42221217103422,0,0,0,0,4.24209398388388,0,0,0,3.97529391535621,0,4.1757147073087,4.33346742690537,4.09750025223169,0,0,0,0,0,4.22185743541914,4.10765082614649,4.04103720786703,4.18985511378961,0,3.9006947744524,0,3.73423960443546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76492298464989,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.12447161891949,0,0,0,0,0,4.09443618801796,0,0,4.00086772153123,4.17073096933786,4.28284860283464,0,0,0,0,4.7039874112122,0,4.45990489411998,4.99224414404677,0,4.92371537131745,0,4.44703392947485,0,0,4.66279559477728,4.59576068614831,0,0,0,0,0,4.1285931069187,0,5.26284249029774,4.58281306717043,4.68490816828812,0,0,0,0,5.03341169158379,4.06792594968152,0,0,0,4.28339169729713,4.62228657207032,4.91635918305181,0,0,0,0,0,0,4.50759953534207,4.4202033743533,0,4.50274111880621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0200296335427,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02885580939044,0,0,0,0,0,4.18466304462968,0,0,0,0,4.83087724711041,0,0,0,0,0,0,0,0,4.7761270711703,0,0,0,0,4.99229719520713,4.48261635940084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02440356268297,0,0,0,0,0,4.5059228772069,4.87985823728254,0,4.36530074863799,0,0,0,5.10162336486237,0,0,0,0,4.87043902201141,4.04024621505771,0,0,4.81977418217682,0,0,0,0,0,0,4.87059701217761,0,4.3611799018136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34214622363347,0,0,0,0,4.3505581179417,4.68522206533462,0,0,0,4.39936216351167,0,0,0,0,0,4.98579010518982,0,0,4.47234682032055,0,4.44246409028028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88592633980143,0,0,0,0,4.75070891083753,0,0,4.35787769922987,5.12525674086145,4.71466499286254,0,0,0,0,0,0,4.28248616218611,0,4.98546240181978,0,0,0,0,0,0,4.85548886908305,0,0,0,4.01207759953101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87685264760134,0,3.83244504117411,0,0,0,0,4.52163488349066,0,4.83785347897607,0,0,0,0,0,0,4.28248616218611,0,4.37226744409565,0,0,0,0,4.51716949626712,0,0,4.82144146753529,0,0,4.38619565612057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.3372994914068,0,0,0,0,0,4.51251096391834,4.28096514809709,0,0,0,0,4.69686291576596,0,0,4.75319991419942,0,4.71603674961781,4.26500660566059,5.04565541936359,0,0,4.50182579327235,5.48572284574227,4.90998903809696,0,0,4.8066479455016,4.1285931069187,0,4.98579010518982,0,4.37226744409565,0,4.44754562126701,4.79104469080074,5.0371355427275,0,4.96060870239925,4.34131579459647,0,4.97434586467324,0,4.58487375345983,4.5221050122757,4.45421963566,4.90819539267125,0,4.26836732542148,0,4.91333692593262,4.33459447193228,4.5134306984441,4.12952877385878,4.22881084501136,0,4.31931430409051,0,4.63213322204048,0,4.23289450915601,4.63942671986024,0,4.31145716838103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15390628513887,0,4.33599917760813,0,0,0,0,0,0,4.21418130866382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57305735690045,0,0,4.49616827417498,4.56135186591029,5.13760410692608,0,0,0,4.7761270711703,0,4.98546240181978,0,4.44754562126701,0,4.11783451854375,0,0,0,4.99793218625614,4.8727446490755,4.80716957993013,0,0,0,4.72171171336783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42295078122702,0,0,0,0,4.41785350516848,0,0,0,4.66174644821243,0,0,0,0,0,0,4.52494108253626,0,4.14345199902163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.98457231562163,0,0,0,0,0,0,0,0,4.4173388103194,0,0,0,0,0,4.4341535710666,0,0,4.18358299235102,4.14525857696561,4.32522822787085,4.07623981977503,0,0,0,4.47659978839897,0,4.21769446020538,5.08814672435355,0,4.84026923803762,0,4.95269559958692,0,0,0,4.13668886567226,5.26284249029774,0,0,0,0,4.79104469080074,4.11783451854375,0,0,0,0,0,0,4.02824581657247,4.82256687156825,4.76386955133337,0,0,0,5.02146219841347,4.25976106679866,5.14785247915493,4.04840295615274,0,0,0,4.37580987799591,0,4.5634217514942,4.88073929871255,4.30762438184812,4.6239931578054,4.00095439840646,4.22326224687663,4.10154087255835,4.36574998010489,3.9878449501713,4.07609404668248,4.09331660120433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3014640731433,0,0,0,4.57133608681689,0,0,0,0,0,0,0,0,0,0,4.68941542138201,0,0,0,4.38950275363846,0,0,0,0,0,4.28994551617667,0,0,0,0,4.28898658679163,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37062410084154,4.02395170742339,4.09447112864165,4.16722869417599,4.24107308075299,0,0,0,4.51609887705235,4.26543106682671,0,4.41185530571895,4.92479599579791,4.58281306717043,0,4.47234682032055,0,0,5.0371355427275,0,0,0,4.73079034797951,4.34807109907989,0,0,4.07736790528416,4.41376901802415,0,4.00432137378264,0,4.90092943531172,0,4.67088568748405,4.26618464165091,4.40660829971602,0,0,0,0,0,4.26368340055719,4.00290006861139,3.83026780093364,4.14326468201122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83550032786732,0,3.67449371729635,0,0,3.76537048029165,0,0,0,0,4.64035222259514,4.42221217103422,4.68490816828812,0,0,0,0,0,0,0,4.73079034797951,0,0,0,0,0,4.79687948089,0,0,0,4.19791430331842,0,4.70965997225026,4.04921802267018,0,0,0,0,0,3.98258779070166,4.08532626242399,0,0,4.13494171073536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29556709996248,0,4.03470865134107,0,0,0,0,0,4.44246409028028,0,4.51716949626712,4.96060870239925,0,0,4.34807109907989,0,0,0,0,4.15609463063943,0,0,4.49708176280948,0,4.57779041822176,0,0,0,4.44771605131151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.25548959807554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75048525243288,0,0,0,4.99229719520713,0,0,0,4.34131579459647,4.99793218625614,0,0,0,0,0,5.08829914009827,4.83252807233427,0,5.00356823067966,0,4.73139534424445,0,0,0,0,0,5.04273297962172,4.33517697277003,0,0,0,0,0,0,0,4.30700370116316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40920587418957,0,0,0,0,0,0,0,4.6364979261332,0,0,0,0,0,0,4.30539436677173,0,0,0,0,0,5.12620611118131,0,0,0,0,4.6891311972345,0,0,0,5.37328724790586,0,0,0,0,0,0,5.17971835366483,4.30550184146403,4.71174819471113,0,4.20090519168499,0,0,0,0,0,0,4.91117892328352,0,4.50085371146126,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48261635940084,0,0,0,0,4.8727446490755,0,0,0,0,5.08829914009827,0,4.38388714426039,0,0,0,4.62828673108951,0,0,0,0,0,4.48397221504393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25719842613934,0,0,0,4.77848408191731,0,0,0,0,0,0,4.71050661647095,0,4.6131226860577,0,0,0,0,0,0,0,0,0,0,3.82801506422398,0,0,0,0,0,0,0,0,0,0,0,0,0
